class,Ce,Dy,Er,Eu,Gd,Ho,Lu,Nd,Sm,Th,Tm,U,Yb
magmatic,36.31,145.81,263.95,1.4,29.35,55.77,109.37,2.08,4.85,113.63,62.0,281.29,572.23
magmatic,23.3,124.7,167.52,5.53,43.08,39.61,54.37,7.91,10.87,49.45,35.24,24.75,325.67
magmatic,33.68,104.33,157.9,3.22,29.61,36.27,53.48,4.8,6.65,72.22,33.83,48.64,318.95
magmatic,17.91,47.6,70.8,1.67,15.42,16.06,26.63,2.0,3.08,23.41,16.41,13.33,144.78
magmatic,139.73,284.85,409.28,7.48,89.74,97.09,126.9,17.54,20.78,312.84,86.31,124.0,768.98
magmatic,15.56,57.86,88.48,2.2,19.68,19.83,33.4,2.17,4.11,21.65,19.15,13.04,183.74
magmatic,9.96,31.8,48.2,1.25,10.02,11.05,18.62,0.95,1.94,25.13,10.57,11.99,103.05
magmatic,16.4,94.97,127.64,4.9,31.7,30.49,43.75,6.7,8.32,32.84,27.08,16.38,236.64
magmatic,31.52,171.52,239.51,6.48,56.39,57.8,80.81,8.83,13.23,82.82,50.05,35.94,435.65
magmatic,30.31,134.72,194.73,5.79,47.28,45.7,66.93,8.97,11.53,62.86,40.01,25.55,352.83
magmatic,13.98,53.43,84.83,2.49,16.92,19.35,33.84,2.29,4.3,20.29,19.56,13.08,183.59
magmatic,32.39,90.94,132.47,3.28,29.17,30.87,47.16,4.71,7.05,51.02,29.0,27.28,267.89
magmatic,24.98,106.13,153.54,4.11,35.48,36.04,51.09,6.05,8.8,51.09,33.0,30.3,306.46
magmatic,122.5,177.74,290.46,3.94,45.74,67.21,108.66,6.73,10.84,297.6,60.23,135.77,573.53
magmatic,90.99,140.84,219.77,1.93,37.44,52.31,75.53,4.72,7.72,194.62,44.24,132.79,422.78
magmatic,79.21,144.47,218.33,4.28,40.41,53.29,76.61,6.03,8.72,225.32,44.03,88.0,409.67
magmatic,53.66,96.18,160.57,2.18,25.36,35.94,61.49,3.02,5.79,154.96,33.25,99.4,328.26
magmatic,60.46,103.58,184.5,1.13,21.98,41.24,73.06,1.77,3.93,180.58,39.49,157.11,377.9
magmatic,41.82,74.78,122.88,1.67,20.45,28.47,47.33,2.5,4.48,101.66,25.55,74.07,255.23
magmatic,32.79,55.55,97.47,0.57,12.79,21.81,42.44,1.25,2.25,83.38,21.99,84.07,218.45
magmatic,121.82,178.87,294.11,3.78,48.02,67.56,105.21,5.98,10.53,346.77,58.75,156.75,552.41
magmatic,31.87,68.45,114.45,1.26,18.52,25.93,46.25,1.7,3.36,68.44,24.35,56.76,238.57
magmatic,84.74,141.98,239.65,2.37,33.52,54.46,90.68,4.25,7.48,235.31,49.26,136.3,473.13
magmatic,54.41,146.9,224.75,3.18,42.75,53.56,80.28,6.18,9.6,134.88,46.05,91.16,425.93
magmatic,57.45,114.6,191.25,2.58,29.8,44.2,75.8,3.19,6.0,155.41,40.48,103.64,387.55
magmatic,86.23,149.63,256.8,2.3,37.19,58.4,99.84,4.51,7.87,148.87,54.06,120.46,513.34
magmatic,103.47,193.04,296.14,2.8,48.62,70.4,95.11,5.88,10.38,430.57,58.83,213.91,535.85
magmatic,72.42,221.09,295.03,7.47,82.67,75.85,93.61,10.14,19.2,173.37,57.15,75.37,490.2
magmatic,16.34,30.32,56.53,0.34,8.24,11.88,26.04,0.25,1.19,93.21,12.57,147.77,123.26
magmatic,48.86,175.05,262.1,3.42,49.8,62.39,91.89,6.47,11.21,201.44,52.46,140.51,477.05
magmatic,39.69,64.83,105.36,1.89,17.56,23.56,42.63,2.57,4.28,64.87,22.08,43.53,214.94
magmatic,35.69,119.26,164.57,5.41,42.67,41.03,56.78,8.03,11.88,66.03,31.74,31.68,303.55
magmatic,30.33,48.27,78.85,1.19,13.52,17.84,32.52,1.66,3.18,35.9,16.29,27.23,165.27
magmatic,25.97,76.28,123.21,2.88,25.43,29.19,52.38,4.81,5.51,45.98,25.54,31.12,241.02
magmatic,48.68,90.75,154.72,1.61,22.1,34.37,60.69,1.71,4.76,77.96,32.44,65.47,318.99
magmatic,84.9,117.47,180.66,2.95,34.0,43.36,64.81,5.13,8.86,227.4,35.88,101.12,335.35
magmatic,95.44,167.86,251.47,4.0,49.81,60.4,87.08,7.69,11.8,204.74,50.53,102.82,476.17
magmatic,90.55,152.28,265.66,3.37,39.78,59.8,101.76,4.88,8.53,209.38,54.99,120.47,532.59
magmatic,39.01,83.32,139.67,2.1,21.81,31.68,52.58,2.5,5.2,92.08,29.44,67.36,288.04
magmatic,62.62,99.1,171.28,1.3,23.65,38.15,66.67,2.12,4.41,149.12,37.03,128.28,356.76
magmatic,65.85,105.82,173.55,1.54,25.14,39.74,64.42,2.45,5.02,178.23,35.97,139.11,352.66
magmatic,180.2,271.65,380.68,2.61,76.53,95.14,114.73,7.47,16.27,567.92,72.87,234.55,642.98
magmatic,137.93,376.42,503.54,13.46,127.49,126.44,155.47,19.25,29.9,488.55,93.23,138.64,838.41
magmatic,49.37,91.95,148.15,3.56,28.37,34.2,54.77,4.4,6.05,186.48,28.92,69.85,266.16
magmatic,72.33,184.06,275.9,4.27,55.83,66.04,95.34,6.19,11.01,165.48,54.18,97.79,485.05
magmatic,24.65,54.89,88.58,1.81,15.57,20.16,35.19,2.03,3.57,29.53,18.59,21.72,182.65
magmatic,21.17,78.97,114.08,3.99,26.79,27.77,41.18,5.78,6.96,38.42,22.9,20.53,213.86
magmatic,19.26,54.88,90.44,2.27,16.46,20.64,38.38,2.38,4.06,25.34,19.12,18.8,186.97
magmatic,18.44,60.8,88.15,3.33,20.76,20.89,34.65,3.83,4.32,25.58,17.39,14.97,162.95
magmatic,58.5,128.31,199.55,4.27,40.52,46.45,73.11,5.2,8.7,156.06,39.98,68.36,357.32
magmatic,33.19,60.31,97.97,2.32,19.58,22.84,38.61,2.45,3.66,69.18,19.62,42.19,188.58
magmatic,32.2,228.73,329.85,0.25,53.43,77.9,92.33,4.58,9.43,143.63,70.91,221.28,634.49
magmatic,21.07,206.12,300.0,0.19,50.31,70.38,84.05,5.37,10.79,113.98,63.48,179.87,565.5
magmatic,20.93,152.62,233.01,0.09,31.13,54.15,71.41,2.48,4.96,100.94,52.82,164.28,483.46
magmatic,23.11,253.01,376.4,0.27,63.6,87.3,99.99,5.59,12.72,158.02,76.4,223.36,704.86
magmatic,26.38,206.97,313.05,0.23,46.76,71.79,86.78,3.68,8.55,138.89,66.17,214.57,584.56
magmatic,23.52,148.84,233.99,0.17,34.3,52.78,71.79,2.47,5.38,113.33,50.9,182.86,452.29
magmatic,25.52,311.3,457.79,0.27,74.4,108.15,123.62,7.99,13.51,183.46,97.27,248.41,797.87
magmatic,27.58,179.18,276.65,0.18,40.8,62.11,83.9,2.86,6.38,120.66,59.06,187.08,513.79
magmatic,31.99,354.77,539.51,0.44,87.31,124.68,144.57,11.99,16.51,243.04,109.5,315.84,918.0
magmatic,26.59,159.89,245.29,0.16,35.3,55.54,73.31,2.56,6.08,146.61,51.88,205.65,454.95
magmatic,23.65,342.99,531.59,0.25,80.38,122.52,146.69,6.9,14.92,229.17,108.28,313.74,913.49
magmatic,32.95,292.81,440.76,0.32,66.45,103.4,122.87,10.67,13.54,184.1,91.87,270.21,781.8
magmatic,27.81,183.27,282.6,0.13,40.48,64.0,84.28,2.58,7.28,128.35,59.81,193.08,528.94
magmatic,24.05,283.83,406.75,0.28,68.45,96.32,108.29,7.15,12.8,151.23,84.59,201.66,728.87
magmatic,24.04,209.45,304.13,0.23,57.0,73.31,82.59,4.81,10.83,130.91,64.12,167.49,569.84
magmatic,24.67,114.21,171.72,0.21,28.27,39.14,51.54,1.54,4.82,94.63,37.19,169.99,346.47
magmatic,28.85,138.4,202.75,0.13,30.0,47.18,60.95,2.32,5.93,111.29,44.06,213.5,417.7
magmatic,22.93,125.71,188.48,0.1,29.01,42.42,57.89,3.04,6.21,80.96,40.14,160.32,385.25
magmatic,23.91,125.74,193.23,0.08,27.56,43.77,58.38,2.53,5.06,102.75,41.24,194.57,387.0
magmatic,26.59,123.67,189.25,0.16,30.53,44.95,55.91,2.48,6.0,114.61,41.58,233.11,393.61
magmatic,21.72,229.08,329.57,0.25,56.23,78.22,93.06,4.82,11.09,141.43,69.24,245.71,631.01
magmatic,19.97,133.02,201.35,0.17,32.5,45.77,59.84,2.7,6.26,85.71,43.26,175.62,404.84
magmatic,21.17,132.86,208.02,0.07,27.39,45.91,65.89,1.63,4.87,85.33,44.63,193.9,406.39
magmatic,27.97,153.62,231.14,0.15,37.13,53.69,65.1,3.48,6.01,142.45,48.92,273.33,473.16
magmatic,17.06,190.98,276.37,0.18,49.8,63.0,75.91,5.09,11.3,112.14,56.14,195.44,529.8
magmatic,51.8,236.0,325.97,0.48,64.4,77.47,94.05,8.81,13.5,184.1,66.53,187.7,613.26
magmatic,20.2,197.71,284.97,0.24,46.5,67.06,78.62,5.15,9.62,133.7,61.1,240.88,558.95
magmatic,34.36,171.8,260.89,0.13,39.81,58.62,73.07,2.54,6.34,245.78,54.26,361.33,483.92
magmatic,18.8,227.46,333.28,0.14,47.6,78.24,89.84,4.24,9.38,135.22,66.9,212.48,600.72
magmatic,22.2,185.0,278.09,0.19,48.0,71.51,73.58,5.27,10.9,116.0,59.19,208.82,585.0
magmatic,26.45,132.02,200.2,0.14,32.16,45.89,61.02,2.41,6.04,113.49,43.53,214.63,407.12
magmatic,26.2,128.23,202.91,0.48,30.86,44.9,69.58,2.26,5.26,103.67,45.49,121.38,408.72
magmatic,17.1,119.12,178.41,1.27,33.74,41.63,56.43,3.74,6.82,65.48,38.21,69.33,339.4
magmatic,32.39,256.03,361.82,2.29,69.29,85.77,108.39,12.08,15.74,155.92,76.41,125.6,679.91
magmatic,20.42,130.14,205.14,0.74,33.14,45.07,70.42,2.54,5.69,79.21,45.0,88.58,408.19
magmatic,31.63,138.66,215.92,1.14,37.27,49.65,72.12,10.95,9.7,94.02,47.04,93.13,419.8
magmatic,16.67,143.78,216.69,1.71,38.39,47.75,68.28,4.02,8.33,60.95,43.96,62.63,418.32
magmatic,23.92,114.03,179.0,1.11,32.68,40.75,60.62,7.54,5.72,65.88,38.33,74.18,355.14
magmatic,60.26,132.91,203.79,1.1,36.23,45.47,69.99,26.73,11.65,112.03,44.18,120.05,402.96
magmatic,35.52,146.04,238.15,1.12,35.83,53.47,86.78,3.72,6.57,143.0,53.45,111.43,511.75
magmatic,15.21,182.18,267.09,1.34,49.6,61.83,82.96,6.54,10.12,83.4,54.1,85.94,471.08
magmatic,10.29,148.65,219.94,1.6,40.65,51.66,71.79,5.27,8.51,48.16,45.28,61.37,403.69
magmatic,19.71,100.36,160.24,1.08,23.93,35.81,54.63,1.94,3.57,51.52,34.93,50.52,316.34
magmatic,33.02,114.82,174.96,0.76,30.8,38.81,57.74,13.58,7.11,74.23,38.15,81.42,334.77
magmatic,22.91,106.15,161.37,1.19,28.43,36.49,56.06,8.85,6.05,41.75,34.87,49.31,318.79
magmatic,14.1,87.1,136.54,0.67,20.24,30.01,46.04,1.75,3.8,38.28,30.27,45.64,276.67
magmatic,13.08,93.89,142.18,0.73,21.2,32.37,49.35,2.08,4.64,39.98,33.15,50.24,306.76
magmatic,30.5,215.85,298.79,3.08,63.27,73.18,90.68,6.07,9.61,121.99,62.77,82.81,566.9
magmatic,16.72,86.7,129.6,1.08,24.08,29.2,46.02,2.6,4.14,34.47,28.25,35.9,268.71
magmatic,16.82,79.74,121.87,1.15,21.87,27.8,42.27,2.94,4.37,34.84,25.47,35.54,251.26
magmatic,17.87,118.38,168.55,2.59,36.48,40.01,52.89,4.88,8.46,48.92,35.72,35.99,337.96
magmatic,18.0,107.02,142.36,2.31,29.57,33.95,43.97,3.9,6.59,39.3,30.06,39.3,284.98
magmatic,13.67,72.67,112.04,0.96,19.32,24.35,38.13,2.19,3.83,25.71,23.56,29.28,236.89
magmatic,17.33,92.5,144.67,1.47,26.2,32.03,47.93,2.61,4.92,38.52,30.96,37.32,291.46
magmatic,40.8,214.58,317.59,2.26,59.0,74.13,98.97,10.2,14.84,127.88,65.87,93.78,603.99
magmatic,17.1,57.55,90.66,0.83,14.59,19.85,32.15,1.82,3.62,27.38,20.14,33.14,192.3
magmatic,16.84,125.68,177.02,2.34,38.28,41.15,57.06,6.1,9.57,48.04,37.15,44.81,346.71
magmatic,13.01,72.4,105.31,1.05,19.88,23.62,36.88,2.57,4.05,24.78,23.16,26.79,227.66
magmatic,16.31,128.24,179.51,2.27,38.29,41.83,55.76,4.74,8.55,44.35,37.22,38.43,336.92
magmatic,16.88,122.23,169.72,2.2,36.48,40.22,52.18,5.73,9.15,42.26,34.97,39.63,333.3
magmatic,18.21,81.01,123.66,1.22,21.02,27.14,42.28,2.62,5.2,37.5,26.6,40.74,255.32
magmatic,15.96,85.61,127.39,1.31,24.69,28.69,42.42,3.05,5.24,34.49,27.79,33.53,265.83
magmatic,65.82,177.01,256.52,1.54,54.3,60.36,80.88,8.18,11.43,106.04,53.77,57.11,500.71
magmatic,79.46,439.15,580.51,1.64,139.81,142.34,162.59,18.08,28.65,235.91,116.76,145.9,994.76
magmatic,61.7,250.64,359.06,0.46,67.11,85.83,100.63,29.01,16.71,158.04,73.09,187.46,621.89
magmatic,104.6,323.38,468.77,0.8,86.4,112.13,133.87,15.96,19.3,471.64,96.42,289.27,857.81
magmatic,101.72,540.13,741.51,1.22,163.49,179.8,209.68,20.88,32.23,471.63,146.3,278.7,1234.31
magmatic,40.9,145.04,216.46,0.32,38.04,49.84,67.73,4.19,7.7,135.0,48.24,152.01,452.88
magmatic,83.57,253.51,342.0,1.44,75.78,84.11,104.65,12.66,17.18,204.07,74.77,131.61,656.67
magmatic,51.7,88.81,129.48,0.78,28.92,30.13,46.01,3.54,6.66,43.5,28.79,27.72,270.6
magmatic,33.54,76.6,115.03,0.74,23.33,26.83,40.06,3.32,5.81,24.97,24.81,14.41,228.78
magmatic,12.43,69.75,98.66,2.23,20.8,22.28,33.88,2.34,4.71,15.94,21.11,10.54,199.24
magmatic,43.57,89.79,129.23,0.9,31.99,29.82,47.29,5.18,7.64,34.09,27.98,17.2,253.08
magmatic,57.12,84.07,118.32,0.66,28.3,27.79,43.29,4.17,6.59,35.1,26.11,22.26,239.91
magmatic,13.05,45.81,71.9,0.92,12.59,16.32,27.46,1.47,2.27,11.15,16.07,8.84,152.83
magmatic,12.76,54.74,84.46,1.01,15.95,18.95,30.67,1.6,3.26,12.83,18.35,10.73,169.56
magmatic,23.69,73.95,103.48,1.71,23.23,24.88,35.2,3.68,5.61,24.18,22.66,13.2,223.93
magmatic,26.13,80.11,125.16,0.75,22.55,28.04,42.69,2.71,4.87,28.3,27.46,21.88,257.78
magmatic,30.17,191.87,272.79,2.12,52.33,65.13,88.75,8.5,10.41,226.88,61.56,121.81,557.19
magmatic,29.78,129.44,199.43,1.77,33.81,44.35,74.64,4.83,7.7,260.09,46.39,139.71,450.2
magmatic,58.08,270.18,411.95,2.68,69.36,93.43,134.8,8.63,13.12,1064.7,94.56,412.02,858.88
magmatic,20.76,85.68,133.58,0.91,26.91,30.52,47.88,3.35,5.86,23.14,28.65,19.49,274.56
magmatic,24.63,206.41,285.12,3.56,63.34,68.08,88.82,10.49,14.29,131.11,58.6,62.56,514.17
magmatic,26.73,212.06,297.24,3.42,63.33,71.32,92.37,12.37,14.2,170.4,61.38,84.48,579.59
magmatic,20.37,116.98,169.13,1.91,35.48,39.21,57.8,6.13,8.31,75.99,37.07,43.37,320.7
magmatic,25.62,265.86,371.42,4.36,85.8,87.68,113.83,13.61,18.19,182.06,74.47,84.49,651.08
magmatic,26.22,256.47,366.01,3.83,79.64,87.76,116.21,13.87,16.51,221.52,73.71,110.8,650.61
magmatic,28.08,214.76,311.55,3.39,66.2,72.97,97.52,12.87,15.51,184.45,63.34,94.46,552.94
magmatic,44.87,421.31,623.08,4.12,119.85,144.39,193.2,13.36,20.54,694.12,129.54,307.34,1114.52
magmatic,25.7,183.3,262.1,3.12,60.31,63.33,85.23,13.68,15.47,123.46,53.92,65.89,469.51
magmatic,21.9,221.49,307.13,3.77,71.04,72.61,95.87,9.66,15.02,167.76,63.01,66.92,544.49
magmatic,13.3,48.99,73.88,1.54,14.82,17.02,26.88,1.42,2.72,13.32,15.69,8.91,151.4
magmatic,13.0,142.0,189.0,0.42,40.0,48.0,56.0,2.47,7.53,311.0,36.0,518.0,302.0
magmatic,6.69,74.0,113.0,0.2,18.0,27.0,40.0,1.31,3.41,136.0,24.0,378.0,208.0
magmatic,7.5,56.0,74.0,0.34,19.0,19.0,28.0,7.68,7.74,207.0,16.0,497.0,140.0
magmatic,4.16,28.0,41.0,0.09,7.68,9.86,16.0,0.6,1.6,126.0,8.87,370.0,81.0
magmatic,6.92,88.0,125.0,0.23,22.0,31.0,40.0,1.3,4.12,166.0,25.0,442.0,213.0
magmatic,7.74,98.0,146.0,0.29,25.0,35.0,50.0,1.74,4.85,179.0,30.0,464.0,260.0
magmatic,33.0,112.0,135.0,0.9,46.0,36.0,39.0,44.0,28.0,400.0,26.0,903.0,212.0
magmatic,22.0,105.0,130.0,0.71,38.0,34.0,39.0,29.0,19.0,373.0,25.0,821.0,207.0
magmatic,3.03,86.0,107.0,0.15,22.0,28.0,32.0,1.08,3.68,172.0,21.0,609.0,169.0
magmatic,4.54,42.0,64.0,0.1,10.0,15.0,23.0,0.67,1.76,76.0,13.0,271.0,117.0
magmatic,13.0,129.0,26.0,0.36,34.0,45.0,56.0,1.9,6.3,278.0,35.0,530.0,297.0
magmatic,3.73,72.0,108.0,0.16,17.0,26.0,38.0,1.01,3.02,91.0,22.0,409.0,196.0
magmatic,2.79,85.0,123.0,0.16,18.0,30.0,42.0,0.91,3.09,87.0,25.0,445.0,217.0
magmatic,15.0,180.0,227.0,0.86,59.0,58.0,68.0,6.25,14.0,417.0,44.0,675.0,361.0
magmatic,3.13,31.0,45.0,0.08,7.56,11.0,17.0,0.52,1.43,84.0,9.31,302.0,85.0
magmatic,6.83,87.0,120.0,0.23,24.0,30.0,44.0,1.53,4.5,233.0,25.0,696.0,219.0
magmatic,20.0,214.0,245.0,0.84,72.0,66.0,68.0,5.02,15.0,820.0,46.0,1374.0,369.0
magmatic,5.39,51.0,72.0,0.16,14.0,18.0,27.0,0.96,2.7,190.0,15.0,507.0,138.0
magmatic,6.5,63.0,83.0,0.19,18.0,21.0,28.0,1.14,3.41,255.0,17.0,707.0,145.0
magmatic,5.67,110.0,141.0,0.41,28.0,37.0,39.0,3.57,5.83,172.0,27.0,628.0,217.0
magmatic,19.0,112.0,148.0,0.9,34.0,37.0,46.0,14.0,11.0,225.0,29.0,524.0,244.0
magmatic,4.09,33.0,50.0,0.09,8.0,12.0,20.0,0.66,1.69,131.0,11.0,384.0,100.0
magmatic,5.51,76.0,108.0,0.16,18.0,26.0,36.0,1.01,3.28,134.0,22.0,417.0,188.0
magmatic,13.0,124.0,170.0,0.41,33.0,43.0,52.0,2.23,6.32,290.0,33.0,496.0,277.0
magmatic,2.46,75.0,105.0,0.13,16.0,26.0,34.0,0.79,2.68,80.0,21.0,440.0,181.0
magmatic,7.44,88.0,129.0,0.23,21.0,31.0,43.0,1.51,4.02,163.0,26.0,447.0,226.0
magmatic,15.0,40.0,50.0,1.12,24.0,12.0,19.0,26.0,19.0,500.0,10.0,349.0,94.0
magmatic,1.76,32.0,48.0,0.07,7.0,12.0,17.0,0.44,1.26,40.0,9.93,246.0,86.0
magmatic,16.0,167.0,206.0,0.87,56.0,53.0,60.0,9.21,15.0,400.0,39.0,602.0,325.0
magmatic,7.74,77.0,112.0,0.25,20.0,27.0,38.0,1.39,4.05,165.0,23.0,349.0,198.0
magmatic,7.31,66.0,91.0,0.23,19.0,22.0,34.0,1.71,4.02,222.0,19.0,564.0,169.0
magmatic,6.96,54.0,65.0,0.56,16.0,17.0,19.0,8.89,5.93,128.0,13.0,428.0,105.0
magmatic,5.81,41.0,58.0,0.14,11.0,14.0,22.0,0.79,2.25,194.0,12.0,504.0,109.0
magmatic,6.89,70.0,93.0,0.19,20.0,23.0,32.0,1.11,3.96,267.0,19.0,756.0,164.0
magmatic,2.11,60.0,81.0,0.1,15.0,20.0,28.0,0.79,2.52,114.0,16.0,466.0,143.0
magmatic,4.13,79.0,106.0,0.18,20.0,27.0,34.0,1.54,3.96,181.0,21.0,604.0,181.0
magmatic,7.47,90.0,118.0,0.21,25.0,30.0,37.0,1.45,4.75,238.0,23.0,729.0,197.0
magmatic,5.2,98.0,144.0,0.19,23.0,35.0,48.0,1.17,3.73,136.0,29.0,493.0,253.0
magmatic,14.0,222.0,270.0,0.69,68.0,71.0,77.0,4.68,15.0,402.0,51.0,819.0,414.0
magmatic,10.0,117.0,224.0,0.24,22.0,48.0,92.0,2.49,3.71,122.0,50.0,562.0,463.0
magmatic,10.0,100.0,192.0,0.24,18.0,41.0,80.0,2.63,3.04,105.0,43.0,506.0,402.0
magmatic,136.0,103.0,187.0,0.49,23.0,41.0,74.0,41.0,9.26,155.0,41.0,556.0,374.0
magmatic,30.0,93.0,175.0,0.28,18.0,38.0,72.0,8.12,3.78,100.0,39.0,385.0,360.0
magmatic,7.68,107.0,205.0,0.22,19.0,44.0,85.0,0.68,2.62,122.0,46.0,547.0,422.0
magmatic,7.97,79.0,144.0,0.19,15.0,32.0,58.0,0.7,2.45,115.0,32.0,479.0,292.0
magmatic,9.15,174.0,330.0,0.36,31.0,71.0,128.0,0.95,4.02,170.0,74.0,668.0,672.0
magmatic,7.97,108.0,195.0,0.25,21.0,43.0,78.0,1.81,3.47,112.0,43.0,489.0,390.0
magmatic,3.66,31.0,64.0,0.06,4.82,13.0,29.0,0.25,0.65,31.0,15.0,176.0,141.0
magmatic,12.0,94.0,178.0,0.27,18.0,38.0,73.0,3.6,3.73,98.0,39.0,445.0,366.0
magmatic,15.0,145.0,265.0,0.35,29.0,58.0,105.0,1.37,4.54,244.0,58.0,897.0,538.0
magmatic,6.26,110.0,214.0,0.22,19.0,46.0,89.0,0.68,2.58,117.0,48.0,540.0,444.0
magmatic,6.46,112.0,220.0,0.22,20.0,46.0,91.0,0.69,2.65,118.0,49.0,537.0,455.0
magmatic,5.1,44.0,94.0,0.05,6.46,19.0,43.0,0.31,0.74,54.0,22.0,301.0,207.0
magmatic,32.0,118.0,198.0,0.57,29.0,45.0,74.0,12.0,7.95,141.0,42.0,462.0,375.0
magmatic,13.0,125.0,220.0,0.32,27.0,49.0,83.0,1.37,4.49,214.0,47.0,777.0,423.0
magmatic,12.0,96.0,174.0,0.27,19.0,38.0,68.0,1.61,3.33,147.0,38.0,547.0,349.0
magmatic,23.0,104.0,194.0,0.32,21.0,42.0,79.0,6.76,4.61,112.0,43.0,483.0,398.0
magmatic,7.9,105.0,205.0,0.23,19.0,43.0,87.0,1.67,2.91,107.0,46.0,514.0,431.0
magmatic,7.25,100.0,194.0,0.2,18.0,41.0,83.0,1.32,2.52,100.0,43.0,486.0,409.0
magmatic,9.1,148.0,258.0,0.37,30.0,58.0,96.0,1.23,4.69,155.0,55.0,568.0,500.0
magmatic,6.06,99.0,191.0,0.19,17.0,41.0,80.0,0.63,2.43,98.0,43.0,484.0,398.0
magmatic,8.05,88.0,160.0,0.21,17.0,35.0,63.0,1.19,2.63,104.0,35.0,382.0,323.0
magmatic,13.0,95.0,168.0,0.26,19.0,37.0,65.0,2.57,3.55,150.0,37.0,561.0,335.0
magmatic,13.0,105.0,188.0,0.29,22.0,42.0,73.0,1.54,3.62,162.0,41.0,577.0,369.0
magmatic,6.37,88.0,166.0,0.19,16.0,36.0,68.0,0.59,2.13,89.0,37.0,345.0,342.0
magmatic,5.39,83.0,164.0,0.16,14.0,35.0,71.0,0.47,1.99,76.0,38.0,414.0,356.0
magmatic,11.0,171.0,278.0,0.42,36.0,64.0,96.0,1.19,5.2,189.0,58.0,550.0,504.0
magmatic,7.76,101.0,195.0,0.2,18.0,41.0,81.0,0.66,2.48,115.0,43.0,464.0,403.0
magmatic,7.07,105.0,206.0,0.22,18.0,44.0,88.0,0.67,2.47,106.0,47.0,498.0,436.0
magmatic,7.69,105.0,209.0,0.2,18.0,44.0,91.0,0.76,2.39,104.0,47.0,476.0,447.0
magmatic,6.24,97.0,188.0,0.19,17.0,40.0,78.0,0.55,2.34,96.0,42.0,489.0,393.0
magmatic,6.72,107.0,205.0,0.22,19.0,44.0,85.0,0.62,2.42,111.0,46.0,545.0,426.0
magmatic,11.0,76.0,141.0,0.18,14.0,31.0,57.0,2.67,2.48,96.0,31.0,378.0,287.0
magmatic,12.0,81.0,146.0,0.28,15.0,32.0,60.0,2.61,2.69,82.0,33.0,311.0,299.0
magmatic,12.0,119.0,225.0,0.49,21.0,48.0,94.0,2.86,3.63,114.0,50.0,528.0,471.0
magmatic,12.0,204.0,330.0,0.58,46.0,77.0,117.0,1.97,7.78,235.0,68.0,705.0,604.0
magmatic,5.3,58.0,117.0,0.11,9.58,25.0,52.0,0.4,1.25,60.0,27.0,280.0,257.0
magmatic,5.05,57.0,111.0,0.11,9.95,23.0,47.0,0.39,1.38,58.0,25.0,255.0,232.0
magmatic,19.0,111.0,199.0,0.27,22.0,44.0,79.0,5.89,4.29,123.0,44.0,491.0,403.0
magmatic,19.0,200.0,322.0,0.61,46.0,75.0,113.0,5.84,8.84,230.0,67.0,676.0,585.0
magmatic,11.0,107.0,196.0,0.26,21.0,43.0,75.0,0.97,3.28,159.0,42.0,565.0,387.0
magmatic,7.83,129.0,247.0,0.26,23.0,53.0,101.0,0.87,3.1,138.0,55.0,611.0,503.0
magmatic,3.33,34.0,55.0,0.08,7.76,13.0,21.0,0.52,1.47,38.0,12.0,164.0,107.0
magmatic,6.07,85.0,133.0,0.22,21.0,31.0,48.0,1.47,4.04,90.0,28.0,332.0,244.0
magmatic,2.4,14.0,29.0,0.04,2.31,5.8,16.0,0.18,0.32,15.0,6.98,206.0,71.0
magmatic,6.32,98.0,155.0,0.25,24.0,36.0,55.0,1.8,4.83,105.0,32.0,392.0,281.0
magmatic,18.0,135.0,199.0,0.75,40.0,48.0,67.0,13.0,12.0,236.0,40.0,741.0,349.0
magmatic,18.0,135.0,199.0,0.75,40.0,48.0,67.0,13.0,12.0,236.0,40.0,741.0,349.0
magmatic,10.0,110.0,167.0,0.46,29.0,40.0,58.0,8.6,7.76,124.0,34.0,409.0,299.0
magmatic,8.53,112.0,155.0,0.42,33.0,39.0,50.0,4.3,7.72,119.0,31.0,371.0,264.0
magmatic,5.05,73.0,117.0,0.18,17.0,27.0,43.0,1.06,3.1,70.0,24.0,305.0,220.0
hydrothermal,644.0,140.0,196.0,0.82,45.0,49.0,63.0,179.0,24.0,167.0,39.0,469.0,331.0
magmatic,7.6,83.0,132.0,0.2,20.0,31.0,48.0,2.26,3.66,79.0,28.0,331.0,246.0
magmatic,5.16,72.0,114.0,0.2,17.0,27.0,42.0,1.38,3.02,68.0,24.0,291.0,215.0
magmatic,51.0,144.0,191.0,1.51,59.0,48.0,63.0,51.0,35.0,145.0,38.0,467.0,332.0
magmatic,6.85,67.0,106.0,0.21,16.0,25.0,39.0,3.26,3.8,65.0,22.0,267.0,198.0
magmatic,6.83,103.0,157.0,0.26,26.0,38.0,55.0,2.32,5.22,106.0,33.0,398.0,282.0
magmatic,15.0,118.0,175.0,0.67,33.0,42.0,59.0,10.0,8.69,138.0,35.0,434.0,308.0
magmatic,2.73,20.0,37.0,0.06,3.95,8.13,16.0,0.31,0.59,23.0,8.18,148.0,79.0
magmatic,6.77,109.0,169.0,0.3,27.0,40.0,60.0,1.78,5.09,119.0,35.0,432.0,309.0
magmatic,11.0,106.0,159.0,0.67,30.0,38.0,55.0,8.42,8.89,115.0,33.0,396.0,287.0
