class,Ce,Dy,Er,Eu,Gd,Ho,Lu,Nd,Sm,Th,Tm,U,Yb
magmatic,32.8,60.24,118.0,1.09,14.77,24.76,66.44,0.93,2.39,337.0,30.41,416.0,344.0
magmatic,37.36,70.53,137.0,1.56,15.79,28.06,73.09,1.59,2.77,405.0,35.03,417.0,400.0
magmatic,33.53,60.87,114.0,1.26,14.24,23.8,61.56,1.01,2.49,386.0,29.02,418.0,318.0
magmatic,33.2,80.57,171.0,1.24,16.57,34.03,94.82,1.32,2.72,285.0,43.37,419.0,488.0
magmatic,40.52,73.22,149.0,1.41,16.86,30.13,81.28,1.15,2.86,446.0,36.97,422.0,409.0
magmatic,34.38,94.37,189.0,1.68,20.11,38.04,101.0,1.7,3.42,294.0,45.75,435.0,510.0
magmatic,40.1,96.34,197.0,1.88,20.31,39.95,106.0,1.25,3.2,307.0,51.19,458.0,579.0
magmatic,46.62,103.0,212.0,2.08,20.93,42.81,116.0,1.88,3.8,365.0,53.32,470.0,594.0
magmatic,33.32,89.98,184.0,1.69,19.4,37.14,97.32,1.24,3.15,311.0,46.92,487.0,519.0
magmatic,44.45,81.66,159.0,1.74,19.19,32.76,83.64,1.19,3.4,464.0,40.21,497.0,457.0
magmatic,46.13,72.88,133.0,1.84,19.33,27.72,68.12,1.77,3.57,595.0,33.56,499.0,376.0
magmatic,47.05,90.01,167.0,1.81,19.04,34.85,83.55,1.53,3.69,627.0,42.63,613.0,494.0
magmatic,29.81,120.0,255.0,1.77,22.02,49.99,138.0,1.14,3.18,306.0,63.34,645.0,705.0
magmatic,31.01,79.92,157.0,1.32,18.6,32.63,81.59,1.01,2.69,470.0,39.49,647.0,436.0
magmatic,44.7,83.02,156.0,1.87,19.9,33.29,79.63,1.63,3.41,718.0,38.54,651.0,423.0
magmatic,0.34,24.6,14.2,0.19,5.25,5.11,2.12,0.27,0.48,11.7,2.24,1854.0,17.5
magmatic,0.76,23.3,9.09,0.62,7.33,3.69,1.12,None,0.62,19.7,1.17,1781.0,9.7
magmatic,0.68,40.8,42.5,0.48,10.2,10.8,16.4,None,0.83,19.3,8.65,2284.0,100.0
magmatic,1.29,45.9,33.4,0.62,14.0,9.91,6.31,None,1.36,28.6,5.08,2889.0,42.1
magmatic,1.92,84.3,87.8,0.47,14.7,24.8,18.0,0.36,1.49,16.3,14.6,946.0,120.0
magmatic,1.87,95.5,101.0,0.71,17.2,27.6,20.4,0.08,1.68,16.4,16.5,1071.0,140.0
magmatic,1.23,112.0,150.0,0.43,16.0,35.7,45.7,0.26,1.47,17.5,30.0,1403.0,289.0
magmatic,1.57,109.0,118.0,0.62,17.9,32.3,25.6,0.37,1.77,13.2,20.6,1251.0,169.0
magmatic,2.23,83.5,86.3,0.65,15.3,24.0,16.7,0.26,1.67,17.6,13.8,975.0,116.0
magmatic,1.23,94.1,131.0,0.42,13.5,31.1,40.6,0.17,0.98,10.8,25.5,1346.0,251.0
magmatic,1.49,95.3,98.0,0.7,17.7,26.5,19.8,0.16,1.53,15.7,15.7,1057.0,137.0
magmatic,1.67,111.0,125.0,0.65,18.9,34.2,26.1,0.33,1.79,14.1,21.2,1334.0,170.0
magmatic,1.5,89.6,105.0,0.49,15.3,27.6,21.3,0.61,1.79,12.5,17.2,1413.0,149.0
magmatic,2.05,119.0,122.0,0.76,19.9,34.4,24.6,0.3,1.85,18.4,20.5,1418.0,165.0
magmatic,1.36,121.0,142.0,0.54,18.2,37.0,29.3,0.07,1.67,13.4,24.2,1610.0,202.0
magmatic,0.9,129.0,189.0,0.49,16.3,42.7,62.2,0.56,1.45,9.67,37.3,1315.0,383.0
magmatic,1.12,100.0,114.0,0.46,15.3,30.7,24.1,0.15,1.48,9.91,19.9,1237.0,160.0
magmatic,0.78,134.0,199.0,0.55,16.3,44.9,65.9,0.43,1.53,8.94,39.4,1372.0,402.0
magmatic,2.52,115.0,118.0,0.79,21.2,32.2,23.0,0.53,1.56,20.8,19.5,1278.0,163.0
magmatic,0.73,152.0,328.0,0.5,16.7,59.7,176.0,0.95,1.98,9.8,80.0,2848.0,951.0
magmatic,1.34,113.0,151.0,0.64,15.6,36.5,41.0,0.2,1.58,12.2,28.2,1645.0,261.0
magmatic,2.79,22.6,14.3,0.37,8.28,4.83,2.6,0.93,0.96,13.1,2.39,917.0,20.1
magmatic,0.45,18.0,10.8,0.33,7.91,3.61,1.64,0.27,0.68,14.7,1.46,1045.0,11.1
magmatic,0.65,22.0,14.3,0.62,8.02,4.69,2.05,0.32,1.19,14.5,2.09,1120.0,16.7
magmatic,0.64,41.2,34.4,0.41,11.9,10.5,5.95,0.59,0.77,17.0,5.12,1403.0,44.2
magmatic,0.46,21.0,11.7,0.35,6.83,3.86,1.56,0.35,0.66,13.9,1.84,1091.0,13.0
magmatic,0.65,21.3,12.0,0.54,10.9,4.33,1.67,0.38,1.48,15.0,1.67,1095.0,12.6
magmatic,0.33,26.9,16.0,0.33,7.33,5.67,2.12,None,0.41,13.0,2.34,1309.0,18.2
magmatic,0.76,29.2,23.5,0.32,10.5,6.85,4.83,0.19,1.0,14.4,3.88,841.0,33.8
magmatic,0.84,26.2,14.9,0.8,13.5,5.26,1.94,0.11,1.21,23.9,2.09,1214.0,16.6
magmatic,1.54,35.9,27.5,0.53,13.9,8.73,5.07,0.32,2.18,37.8,4.24,2181.0,34.3
magmatic,1.25,43.5,24.2,1.34,22.7,8.88,3.11,0.32,2.85,30.8,3.63,3311.0,25.4
magmatic,1.27,34.4,22.3,0.92,15.3,7.27,3.58,0.56,2.3,29.0,3.32,2041.0,25.4
magmatic,1.13,36.0,29.0,0.8,15.2,8.66,4.9,None,2.15,24.3,4.35,2599.0,34.5
magmatic,1.14,32.5,23.6,0.7,13.6,7.68,3.71,0.86,1.86,24.4,3.26,2484.0,26.8
magmatic,0.77,23.4,9.44,0.3,4.55,3.9,1.27,0.03,0.29,10.0,1.52,1215.0,11.5
magmatic,1.77,31.3,24.6,0.46,7.21,7.06,4.83,0.07,0.65,18.0,4.18,1703.0,32.0
magmatic,1.51,28.0,27.7,0.36,8.15,8.0,6.81,0.16,0.79,21.0,5.17,1160.0,44.6
magmatic,2.95,42.8,30.0,0.71,13.1,10.3,5.04,0.32,1.04,41.7,4.74,1970.0,35.9
magmatic,3.17,50.0,41.0,0.79,15.6,12.2,6.58,0.21,1.39,43.4,6.63,3552.0,51.2
magmatic,2.49,35.9,36.6,0.43,8.92,9.89,9.07,0.26,1.03,25.3,7.38,1511.0,67.7
magmatic,2.2,46.2,58.1,0.42,9.35,14.5,13.2,0.18,0.65,25.9,10.8,1586.0,92.8
magmatic,3.23,27.4,16.9,0.64,10.0,5.63,2.78,0.16,0.98,41.3,2.71,2009.0,21.5
magmatic,2.2,75.3,92.5,0.44,13.8,23.6,23.2,0.33,1.31,19.5,17.4,690.0,151.0
magmatic,2.17,73.1,71.2,0.6,14.0,20.1,14.4,0.2,1.2,19.6,12.7,810.0,104.0
magmatic,2.39,76.3,74.0,0.55,14.2,20.6,14.8,0.22,1.84,19.1,13.0,879.0,109.0
magmatic,2.46,81.6,65.5,0.68,15.3,20.2,11.5,0.32,1.79,23.9,10.3,856.0,82.0
magmatic,2.52,102.0,98.6,0.68,19.5,28.1,20.0,0.27,1.77,23.9,17.0,871.0,133.0
magmatic,2.39,81.5,81.4,0.61,16.8,23.1,17.0,0.24,1.95,21.4,14.6,832.0,117.0
magmatic,2.73,101.0,95.3,0.72,20.5,27.7,18.2,0.36,1.91,24.7,16.3,930.0,130.0
magmatic,2.66,98.0,97.8,0.72,19.7,28.3,21.4,0.2,2.08,25.2,17.8,836.0,149.0
magmatic,2.74,97.8,97.0,0.79,19.4,27.7,19.4,0.33,1.92,24.3,17.2,889.0,134.0
magmatic,2.9,112.0,112.0,0.82,22.1,31.7,24.7,0.39,2.37,30.3,19.6,1032.0,158.0
magmatic,2.23,77.1,75.7,0.6,15.2,22.1,14.6,0.21,1.55,19.9,13.1,839.0,105.0
magmatic,2.62,117.0,109.0,0.94,23.5,32.5,20.6,0.46,2.07,25.0,18.4,925.0,147.0
magmatic,2.37,89.7,85.5,0.64,17.0,24.6,16.2,0.34,1.62,22.8,14.4,910.0,115.0
magmatic,2.82,101.0,94.7,0.74,19.6,27.5,18.5,0.21,1.61,24.8,16.5,974.0,135.0
magmatic,1.6,71.4,103.0,0.36,11.9,24.3,30.9,0.13,0.95,14.9,21.0,617.0,201.0
magmatic,2.54,86.2,87.4,0.64,16.8,24.0,19.0,0.28,1.5,26.3,15.5,1044.0,127.0
magmatic,1.51,86.7,134.0,0.32,11.6,30.6,39.1,0.24,1.14,15.3,28.1,651.0,267.0
magmatic,2.68,96.9,96.0,0.66,17.7,27.1,19.6,0.25,1.75,23.4,15.9,906.0,130.0
magmatic,2.82,146.0,141.0,1.02,30.6,39.1,30.7,0.61,3.46,37.0,25.2,1253.0,224.0
magmatic,2.66,93.2,96.8,0.63,19.0,26.5,22.8,0.25,2.03,27.8,17.1,1019.0,145.0
magmatic,2.88,126.0,124.0,1.08,24.9,35.1,26.1,0.64,2.9,31.0,21.7,1018.0,175.0
magmatic,2.69,94.7,88.5,0.57,19.7,25.7,17.7,0.26,1.71,28.1,15.3,1096.0,122.0
magmatic,1.56,95.4,151.0,0.41,13.0,33.9,48.2,0.22,1.07,17.3,30.9,684.0,280.0
magmatic,1.44,136.0,223.0,0.49,15.8,49.4,64.9,0.26,1.69,16.7,44.4,761.0,408.0
magmatic,1.82,102.0,167.0,0.46,13.6,37.3,52.9,0.19,1.08,18.3,34.4,781.0,321.0
magmatic,1.57,109.0,178.0,0.37,13.8,40.4,55.2,0.32,1.14,16.7,36.9,804.0,355.0
magmatic,0.46,21.9,9.0,0.09,2.59,3.77,0.84,0.02,0.13,3.33,1.11,563.0,8.05
magmatic,0.22,17.5,7.12,0.06,1.86,3.36,0.59,None,0.14,2.58,0.81,480.0,5.83
magmatic,0.5,37.7,16.7,0.19,3.91,7.44,1.01,0.07,0.17,5.42,1.73,788.0,10.3
magmatic,0.49,16.6,8.16,0.12,1.93,3.06,0.89,0.07,0.14,2.89,1.03,426.0,7.12
magmatic,0.64,27.0,10.8,0.13,3.51,4.97,0.77,0.03,0.21,7.01,1.22,541.0,8.3
magmatic,0.76,23.0,5.97,0.26,4.54,2.97,0.53,0.03,0.16,6.65,0.69,747.0,4.23
magmatic,0.91,21.4,6.76,0.15,3.75,3.35,0.69,0.04,0.39,6.18,0.79,798.0,5.8
magmatic,1.07,31.5,10.7,0.37,5.95,4.84,1.21,0.02,0.37,6.42,1.23,676.0,10.1
magmatic,0.85,19.4,6.75,0.19,4.15,3.11,0.61,0.04,0.14,5.27,0.84,630.0,6.12
magmatic,0.99,32.3,13.1,0.32,5.23,5.22,1.47,0.05,0.59,6.45,1.93,792.0,13.4
magmatic,1.36,32.9,12.7,0.35,5.86,5.72,1.36,None,0.35,9.38,1.53,719.0,11.2
magmatic,1.21,30.8,9.45,0.29,5.7,4.6,0.96,0.09,0.51,7.25,1.16,873.0,8.81
magmatic,1.6,30.3,16.2,0.41,6.8,5.49,2.87,0.15,0.42,10.3,2.61,637.0,20.0
magmatic,1.62,69.3,19.0,0.71,13.6,9.69,1.78,0.16,1.01,13.0,2.42,1117.0,16.9
magmatic,1.33,30.4,11.2,0.26,5.23,5.4,1.11,0.07,0.48,7.71,1.43,796.0,10.1
magmatic,2.64,41.3,20.3,0.58,10.3,7.24,3.39,0.35,0.67,14.4,2.94,855.0,22.5
magmatic,1.86,64.6,50.5,0.59,13.3,14.3,14.8,0.22,0.44,12.2,9.62,933.0,91.2
magmatic,3.49,26.7,10.3,0.61,9.47,4.19,1.45,0.5,1.36,26.5,1.49,791.0,10.9
magmatic,2.31,78.8,81.1,0.41,12.2,22.6,18.9,0.2,1.11,13.3,14.1,435.0,127.0
magmatic,2.7,94.2,86.0,0.59,14.2,25.5,15.9,0.35,1.89,15.0,14.1,594.0,119.0
magmatic,3.12,123.0,113.0,0.68,19.4,33.4,20.9,0.44,1.69,18.9,18.2,691.0,149.0
magmatic,2.35,135.0,227.0,0.61,18.5,46.6,78.6,0.27,1.7,37.4,47.1,689.0,488.0
magmatic,2.41,89.2,83.3,0.52,13.0,23.9,15.8,0.16,1.01,14.4,13.5,549.0,113.0
magmatic,2.52,139.0,127.0,0.83,20.2,37.4,24.3,0.45,1.95,17.8,21.0,709.0,172.0
magmatic,1.92,92.5,141.0,0.4,12.3,30.6,52.0,0.17,1.08,12.0,29.3,403.0,320.0
magmatic,2.57,91.6,84.6,0.58,12.4,24.4,15.2,0.24,1.24,14.0,13.4,569.0,117.0
magmatic,2.87,101.0,98.2,0.26,13.9,27.7,18.6,0.27,1.68,14.9,16.1,623.0,136.0
magmatic,2.02,118.0,196.0,0.57,15.3,41.1,68.0,0.4,1.45,18.4,41.6,517.0,431.0
magmatic,2.02,174.0,308.0,0.69,23.2,62.0,114.0,0.41,2.71,46.7,66.6,693.0,700.0
magmatic,2.38,202.0,331.0,0.77,32.1,68.9,113.0,0.54,3.82,51.0,68.3,671.0,719.0
magmatic,2.37,169.0,283.0,0.68,24.7,58.4,101.0,0.47,2.72,42.4,59.7,583.0,652.0
magmatic,1.94,163.0,265.0,0.58,22.3,54.9,92.9,0.46,1.69,45.3,56.7,632.0,592.0
magmatic,2.61,248.0,440.0,0.89,34.9,89.0,160.0,0.89,4.0,47.0,94.9,811.0,1063.0
magmatic,1.52,210.0,350.0,0.57,29.1,72.7,113.0,0.42,2.33,41.5,72.1,602.0,714.0
magmatic,2.11,180.0,283.0,0.77,26.8,60.5,96.6,0.64,3.33,46.0,60.6,629.0,615.0
magmatic,2.36,211.0,347.0,0.79,29.2,73.2,121.0,0.75,2.87,54.0,72.6,826.0,765.0
magmatic,2.81,189.0,254.0,0.75,22.3,59.9,64.5,0.32,2.08,17.1,49.2,896.0,464.0
magmatic,3.08,165.0,178.0,0.86,20.2,47.2,37.1,0.39,2.34,21.3,30.5,823.0,270.0
magmatic,2.21,154.0,215.0,0.63,17.6,50.1,52.6,0.31,1.53,13.5,41.4,829.0,385.0
magmatic,1.73,184.0,263.0,0.51,19.7,60.5,63.0,0.45,1.87,13.7,49.2,659.0,450.0
magmatic,1.91,185.0,256.0,0.75,20.8,58.9,62.8,0.27,1.83,14.4,48.7,888.0,438.0
magmatic,1.56,233.0,420.0,0.88,26.6,84.9,136.0,0.69,2.79,26.5,86.6,522.0,843.0
magmatic,1.9,172.0,243.0,0.55,19.6,55.9,55.0,0.56,1.53,13.9,43.9,715.0,396.0
magmatic,2.14,258.0,462.0,0.88,30.0,95.5,161.0,0.6,2.82,34.8,97.7,708.0,994.0
magmatic,1.39,145.0,231.0,0.38,17.4,49.9,63.9,0.26,1.37,20.4,45.8,567.0,443.0
magmatic,1.73,157.0,238.0,0.5,14.8,53.2,59.3,0.27,1.72,12.0,45.7,663.0,412.0
magmatic,1.46,188.0,263.0,0.65,20.8,61.4,59.0,0.47,2.0,13.2,47.8,639.0,424.0
magmatic,1.81,193.0,345.0,0.56,23.6,69.9,119.0,0.54,1.53,36.1,74.4,622.0,780.0
magmatic,1.05,227.0,507.0,0.6,19.8,91.5,219.0,0.25,1.73,12.4,122.0,681.0,1349.0
magmatic,1.61,128.0,188.0,0.5,14.3,43.3,43.9,0.2,1.62,11.9,34.7,709.0,321.0
magmatic,1.56,182.0,337.0,0.59,21.5,68.2,116.0,0.35,1.92,27.9,70.5,511.0,720.0
magmatic,1.44,133.0,183.0,0.37,13.2,42.4,39.4,0.12,1.32,9.5,34.0,541.0,308.0
magmatic,2.16,163.0,228.0,0.74,17.5,53.0,52.3,0.14,1.94,14.1,42.2,815.0,381.0
magmatic,1.8,219.0,399.0,0.86,26.8,79.4,139.0,0.53,2.5,36.0,84.0,603.0,881.0
magmatic,1.68,176.0,268.0,0.53,19.3,59.5,68.7,0.33,2.04,18.1,51.8,691.0,502.0
magmatic,1.59,198.0,382.0,0.55,20.1,76.5,132.0,0.33,2.41,19.4,83.5,640.0,843.0
magmatic,0.15,20.6,13.4,0.1,3.01,4.58,1.96,0.02,0.28,5.68,2.17,1380.0,18.5
magmatic,0.22,18.3,8.45,0.09,4.25,3.18,1.22,0.08,0.33,7.13,1.23,1849.0,11.5
magmatic,0.27,24.2,9.46,0.16,4.4,4.2,1.23,0.04,0.36,8.11,1.49,1641.0,12.3
magmatic,0.44,25.1,16.7,0.31,5.8,5.57,3.28,None,0.48,10.4,2.71,1475.0,22.7
magmatic,1.76,55.8,18.2,0.98,21.5,8.72,1.72,0.18,1.69,42.0,2.31,4195.0,16.0
magmatic,1.68,31.7,19.0,0.28,6.25,6.5,3.03,0.22,0.71,9.7,3.17,1234.0,23.5
magmatic,1.35,28.8,16.7,0.44,10.2,6.08,2.67,0.23,1.29,19.5,2.58,1764.0,20.8
magmatic,0.93,28.9,12.9,0.85,15.1,5.07,1.58,0.38,1.2,27.6,1.98,2121.0,14.0
magmatic,2.53,94.2,92.9,0.72,18.6,25.8,16.9,0.42,1.72,26.5,15.7,1202.0,130.0
magmatic,1.27,79.7,74.2,0.45,13.6,22.3,13.2,0.35,1.06,12.1,12.6,880.0,101.0
magmatic,1.75,73.4,62.7,0.61,13.5,19.7,12.4,0.35,1.43,14.9,11.2,615.0,97.1
magmatic,1.8,76.5,67.4,0.55,15.2,20.3,14.4,0.12,1.24,15.2,12.0,543.0,102.0
magmatic,2.44,90.6,83.9,0.68,17.3,24.4,16.2,0.35,1.78,19.9,14.3,658.0,117.0
magmatic,2.41,91.2,85.3,0.62,17.2,24.4,17.4,0.34,2.08,19.8,15.0,785.0,128.0
magmatic,1.51,66.8,70.1,0.41,10.8,19.1,15.7,0.13,1.19,12.0,12.7,579.0,107.0
magmatic,1.7,87.6,86.0,0.52,14.7,24.1,16.8,0.29,1.54,15.1,15.1,753.0,127.0
magmatic,2.21,92.0,81.0,0.55,17.8,24.6,16.3,0.34,1.9,19.6,14.6,820.0,122.0
magmatic,1.98,92.9,90.2,0.51,16.4,25.9,17.5,0.21,1.72,18.0,15.8,1067.0,125.0
magmatic,1.52,64.5,65.0,0.4,11.2,18.6,12.5,0.09,1.11,12.1,11.2,718.0,94.0
magmatic,2.37,110.0,101.0,0.7,19.7,29.8,21.5,0.47,2.14,21.7,18.0,846.0,152.0
magmatic,2.37,141.0,132.0,0.87,26.5,38.5,23.1,0.41,2.39,26.2,21.5,1207.0,168.0
magmatic,1.31,78.0,82.0,0.49,13.1,22.5,16.3,0.32,1.18,13.5,14.5,852.0,123.0
magmatic,1.89,101.0,99.3,0.47,17.6,28.3,19.1,0.35,1.77,18.2,17.4,1023.0,147.0
magmatic,2.46,131.0,123.0,0.86,23.8,36.3,22.7,0.38,2.32,24.7,21.2,1206.0,173.0
magmatic,2.32,125.0,115.0,0.82,23.8,33.7,20.4,0.25,2.29,22.1,19.9,1257.0,161.0
magmatic,1.99,109.0,105.0,0.78,20.9,30.5,19.8,0.38,2.22,17.9,18.2,967.0,150.0
magmatic,1.6,91.1,96.4,0.51,16.2,26.4,19.3,0.32,1.49,14.9,17.1,1114.0,144.0
magmatic,1.8,104.0,105.0,0.58,17.9,30.0,21.7,0.32,2.04,17.8,18.4,1093.0,149.0
magmatic,1.9,134.0,129.0,0.89,25.3,37.2,24.6,0.54,2.42,21.1,22.2,1265.0,184.0
magmatic,2.27,117.0,104.0,0.79,21.9,30.7,19.1,0.67,2.5,24.4,18.0,1156.0,145.0
magmatic,1.78,118.0,114.0,0.82,20.1,32.9,22.2,0.46,1.93,18.4,19.8,1197.0,165.0
magmatic,1.36,77.4,78.7,0.37,12.7,21.7,17.2,0.26,1.29,11.2,14.2,784.0,118.0
magmatic,1.56,99.7,103.0,0.55,16.5,28.6,21.3,0.27,1.68,16.0,18.5,1093.0,157.0
magmatic,2.32,100.0,89.5,0.7,19.5,26.7,16.2,0.25,1.67,22.6,15.4,1127.0,126.0
magmatic,1.65,109.0,115.0,0.52,17.1,31.6,23.8,0.25,1.93,14.0,20.8,990.0,178.0
magmatic,2.1,131.0,129.0,0.74,24.1,36.8,25.5,0.34,2.05,23.9,22.2,1204.0,183.0
magmatic,1.5,136.0,137.0,0.81,23.6,38.7,27.9,0.36,1.97,17.5,24.8,1215.0,206.0
magmatic,1.85,107.0,99.2,0.71,19.8,28.8,20.2,0.39,2.0,17.7,17.4,834.0,147.0
magmatic,1.48,114.0,109.0,0.71,20.3,31.1,22.1,0.25,1.89,15.7,19.3,954.0,160.0
magmatic,1.42,97.7,107.0,0.48,17.1,29.1,23.2,0.29,1.57,14.1,19.7,1017.0,161.0
magmatic,1.41,100.0,110.0,0.49,16.4,29.7,24.2,0.24,1.58,14.3,19.9,1131.0,165.0
magmatic,1.78,84.8,86.6,0.55,14.6,23.9,16.9,0.35,1.47,15.7,15.1,934.0,123.0
magmatic,2.34,135.0,137.0,0.67,24.1,37.6,26.1,0.34,2.13,24.4,23.1,1330.0,189.0
magmatic,2.17,138.0,125.0,0.89,26.1,36.4,22.4,0.61,2.49,24.0,21.7,1388.0,177.0
magmatic,1.52,103.0,106.0,0.53,16.0,29.1,22.6,0.23,1.73,13.5,19.9,1066.0,171.0
magmatic,1.58,91.2,95.8,0.44,14.9,26.5,20.4,0.24,1.76,13.7,17.6,1133.0,147.0
magmatic,2.07,140.0,138.0,0.82,24.1,39.1,27.5,0.5,2.15,21.6,24.5,1275.0,201.0
magmatic,1.49,113.0,115.0,0.51,17.5,31.8,24.3,0.3,1.82,17.0,20.8,1305.0,170.0
magmatic,1.97,125.0,131.0,0.51,21.2,36.5,26.4,0.39,2.11,19.7,23.1,1329.0,190.0
magmatic,1.92,110.0,109.0,0.65,18.1,31.1,22.1,0.22,2.12,16.6,20.6,1123.0,171.0
magmatic,1.15,117.0,131.0,0.42,17.9,35.1,27.5,0.4,1.5,12.2,23.3,1021.0,195.0
magmatic,0.57,96.8,87.4,0.33,14.5,26.5,14.6,0.21,1.4,7.27,14.4,481.0,112.0
magmatic,1.72,121.0,129.0,0.65,19.2,35.6,26.3,0.35,1.84,16.1,23.2,1128.0,199.0
magmatic,1.04,97.0,107.0,0.44,14.6,28.5,22.0,0.23,1.74,10.8,19.7,1039.0,163.0
magmatic,1.65,150.0,156.0,0.79,25.3,42.6,31.9,0.51,2.32,17.9,27.6,1294.0,237.0
magmatic,1.16,98.8,111.0,0.44,14.8,29.8,23.0,0.19,1.92,11.4,21.0,1122.0,176.0
magmatic,0.62,216.0,387.0,0.42,21.2,80.3,153.0,0.33,1.42,13.5,94.3,6429.0,994.0
magmatic,0.55,157.0,271.0,0.34,16.1,56.9,98.4,0.24,0.97,10.3,62.0,3608.0,627.0
magmatic,0.58,249.0,416.0,0.48,25.5,89.0,149.0,0.51,2.16,14.0,96.9,4614.0,986.0
magmatic,1.01,367.0,637.0,0.7,35.7,134.0,233.0,0.56,4.91,21.8,154.0,11428.0,1578.0
magmatic,0.63,246.0,460.0,0.51,22.4,92.6,192.0,0.4,2.27,17.4,113.0,8317.0,1215.0
magmatic,0.61,239.0,447.0,0.39,21.9,91.2,187.0,0.38,1.91,15.3,109.0,6951.0,1119.0
magmatic,0.63,228.0,423.0,0.42,22.4,86.5,173.0,0.29,2.29,16.2,106.0,8300.0,1147.0
magmatic,0.73,280.0,517.0,0.51,26.3,107.0,215.0,0.79,2.08,20.7,129.0,9691.0,1339.0
magmatic,0.79,47.7,26.4,0.24,4.81,11.6,2.97,0.07,0.17,7.63,3.42,1425.0,27.9
magmatic,2.47,111.0,46.7,0.8,17.5,22.2,2.63,0.2,1.16,24.5,4.53,2074.0,25.4
magmatic,2.02,27.8,5.98,0.61,14.3,2.92,0.69,0.26,1.4,24.1,0.79,1781.0,5.5
magmatic,1.55,36.8,16.8,0.32,6.0,7.1,2.17,0.06,0.34,9.15,2.27,1123.0,17.8
magmatic,2.25,40.9,17.8,0.5,8.75,7.27,2.05,0.09,0.74,14.1,2.09,1270.0,15.2
magmatic,1.04,92.4,118.0,0.27,11.1,30.8,24.3,0.26,1.24,6.23,21.6,398.0,184.0
magmatic,5.64,184.0,319.0,0.78,18.9,72.2,77.4,0.2,1.36,32.9,63.0,1052.0,554.0
magmatic,3.12,88.3,53.6,0.62,15.1,21.5,5.02,0.34,1.32,17.1,7.15,461.0,47.6
magmatic,2.22,81.1,74.7,0.47,12.1,22.8,14.0,0.21,1.33,11.8,13.2,462.0,107.0
magmatic,2.29,107.0,111.0,0.55,15.2,30.7,23.5,0.25,0.89,11.7,19.2,475.0,155.0
magmatic,2.31,95.2,108.0,0.49,12.4,29.4,21.6,0.16,1.38,11.2,18.6,403.0,153.0
magmatic,1.88,86.7,92.5,0.5,12.3,26.5,19.3,0.21,1.04,9.95,16.1,442.0,137.0
magmatic,2.07,100.0,102.0,0.59,13.0,29.7,21.7,0.24,1.44,10.8,18.9,470.0,159.0
magmatic,1.92,102.0,120.0,0.51,13.3,32.1,26.9,0.2,1.31,9.69,21.4,476.0,180.0
magmatic,1.56,103.0,110.0,0.56,13.5,31.4,22.9,0.26,1.39,9.06,20.4,435.0,170.0
magmatic,2.32,105.0,111.0,0.6,13.6,31.2,24.1,0.39,1.47,10.8,20.4,515.0,171.0
magmatic,2.44,108.0,99.3,0.67,16.1,30.1,19.4,0.31,1.61,13.3,17.6,519.0,150.0
magmatic,2.24,105.0,106.0,0.5,14.7,30.8,22.1,0.38,1.69,12.7,18.9,523.0,152.0
magmatic,1.93,119.0,127.0,0.61,17.3,36.2,26.7,0.28,1.8,10.9,23.8,511.0,200.0
magmatic,1.74,111.0,119.0,0.5,15.9,33.2,25.8,0.27,1.43,11.5,21.7,518.0,191.0
magmatic,1.42,135.0,157.0,0.49,17.7,43.2,31.0,0.29,1.48,8.72,27.9,428.0,224.0
magmatic,1.55,101.0,121.0,0.42,14.1,32.6,27.3,0.2,1.26,9.79,21.4,451.0,183.0
magmatic,1.78,102.0,113.0,0.42,13.3,31.2,24.3,0.31,1.57,10.4,20.7,462.0,173.0
magmatic,1.74,90.8,100.0,0.49,12.4,28.2,21.3,0.37,1.13,9.56,18.2,481.0,156.0
magmatic,1.7,142.0,167.0,0.59,18.7,44.6,34.4,0.18,1.53,10.7,29.1,492.0,237.0
magmatic,3.01,123.0,112.0,0.76,18.3,34.6,20.7,0.3,2.01,15.2,19.6,582.0,153.0
magmatic,1.03,148.0,173.0,0.51,18.5,47.6,32.6,0.28,1.49,8.1,31.1,412.0,250.0
magmatic,1.61,95.5,115.0,0.38,12.1,30.6,25.0,0.15,1.64,9.34,20.3,440.0,166.0
magmatic,1.88,133.0,151.0,0.67,17.9,41.1,32.8,0.21,1.39,12.2,26.9,510.0,220.0
magmatic,1.87,128.0,142.0,0.61,16.7,39.8,30.0,0.24,2.02,11.3,25.8,519.0,215.0
magmatic,2.38,100.0,91.4,0.66,15.1,27.5,17.3,0.25,1.72,13.6,15.3,534.0,127.0
magmatic,1.76,112.0,124.0,0.5,15.6,34.6,26.5,0.42,1.5,10.1,22.2,451.0,190.0
magmatic,2.3,102.0,102.0,0.54,14.0,30.3,21.0,0.36,1.28,12.8,17.4,485.0,139.0
magmatic,1.61,112.0,129.0,0.54,14.2,34.9,26.3,0.32,1.58,9.17,23.2,496.0,193.0
magmatic,0.99,148.0,201.0,0.54,16.2,49.9,46.9,0.28,1.12,7.46,38.0,510.0,331.0
magmatic,0.89,171.0,261.0,0.4,16.1,61.9,79.5,None,1.49,8.39,54.3,674.0,505.0
magmatic,1.58,137.0,165.0,0.55,17.4,44.0,33.3,0.36,1.39,10.4,29.1,489.0,232.0
magmatic,0.95,178.0,225.0,0.59,20.8,57.7,47.9,0.39,1.93,8.89,41.5,495.0,349.0
magmatic,0.94,160.0,236.0,0.33,17.3,55.9,65.9,0.21,1.3,7.37,46.5,516.0,414.0
